Country Name;Country Code;Region;IncomeGroup;Year;Life Expectancy World Bank;Prevelance of Undernourishment;CO2;Health Expenditure %;Education Expenditure %;Unemployment;Corruption;Sanitation
Australia;AUS;East Asia & Pacific;High income;2015;82,4;2,5;377799,99;9,33;5,32;6,05;3;69,42
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2018;63,78;6,2;18680;3,49;3,89;4,28;3,5;12,4
Malaysia;MYS;East Asia & Pacific;Upper middle income;2014;75,27;3,6;236649,99;3,71;5,21;2,88;3;72,68
Uganda;UGA;Sub-Saharan Africa;Low income;2014;60,67;4,8;4110;5,34;1,91;1,91;2;28,49
Iraq;IRQ;Middle East & North Africa;Upper middle income;2004;68,44;19,4;88110;3,84;3,78;8,61;3;34,94
Australia;AUS;East Asia & Pacific;High income;2016;82,45;2,5;384989,99;9,25;5,29;5,71;3;70,39
Iraq;IRQ;Middle East & North Africa;Upper middle income;2005;68,27;17,9;85130;2,9;3,78;8,71;3;35,42
Uganda;UGA;Sub-Saharan Africa;Low income;2015;61,37;4,8;4720;5,11;2,32;1,91;2;28,49
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2019;64,07;5,2;20040;3,42;3,78;4,32;3,5;12,87
Iraq;IRQ;Middle East & North Africa;Upper middle income;2006;68,16;18;82960;2,42;3,78;8,65;3;35,89
Peru;PER;Latin America & Caribbean;Upper middle income;2018;76,52;7,6;54590;5,2;3,71;3,49;3;47,83
Nepal;NPL;South Asia;Lower middle income;2013;68,81;6,8;6090;4,63;3,02;2,55;3;32,75
Saudi Arabia;SAU;Middle East & North Africa;High income;2016;74,76;3,7;561229,98;5,84;8,51;5,65;3;54,24
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2009;59,93;24,7;11710;6,03;3,78;2,88;3;28,49
Malaysia;MYS;East Asia & Pacific;Upper middle income;2015;75,46;3,8;236539,99;3,82;4,89;3,1;3;73,44
Australia;AUS;East Asia & Pacific;High income;2017;82,5;2,5;389160;9,27;5,14;5,59;3;71,36
Uganda;UGA;Sub-Saharan Africa;Low income;2017;62,52;4,8;5170;4;2,25;1,93;2;28,49
Peru;PER;Latin America & Caribbean;Upper middle income;2019;76,74;8,1;56750;5,22;3,82;3,38;3;50,3
Iraq;IRQ;Middle East & North Africa;Upper middle income;2007;68,13;17,8;76650;3,11;3,78;8,65;3;36,37
Uganda;UGA;Sub-Saharan Africa;Low income;2016;61,99;4,8;4950;4,97;2,14;1,92;2;28,49
Nepal;NPL;South Asia;Lower middle income;2014;69,17;6,1;7130;5,08;3,47;2,94;3;34,78
Uganda;UGA;Sub-Saharan Africa;Low income;2018;62,97;4,8;5860;4,03;2,13;1,92;2,5;28,49
Australia;AUS;East Asia & Pacific;High income;2018;82,75;2,5;387070,01;9,16;5,12;5,3;3;72,33
Malaysia;MYS;East Asia & Pacific;Upper middle income;2016;75,65;3,5;235960,01;3,69;4,75;3,44;3;74,28
Saudi Arabia;SAU;Middle East & North Africa;High income;2017;74,87;3,7;545070,01;6,26;8,02;5,89;3;55,46
Iraq;IRQ;Middle East & North Africa;Upper middle income;2008;68,19;17;88140;3,04;3,78;8,48;3;36,84
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2010;60,96;22,2;12640;6,12;4,82;2,84;3;28,49
Nepal;NPL;South Asia;Lower middle income;2015;69,52;5,3;7190;5,47;3,26;3,1;3;36,86
Uganda;UGA;Sub-Saharan Africa;Low income;2019;63,37;4,8;5860;3,83;1,53;1,92;2,5;28,49
Iraq;IRQ;Middle East & North Africa;Upper middle income;2009;68,34;15,8;94200;3,77;3,78;8,39;3;37,43
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2001;67,37;17,9;125700;5,55;3,78;11,2;3;28,49
Australia;AUS;East Asia & Pacific;High income;2019;82,9;2,5;386530;9,91;3,78;5,16;3;73,29
Malaysia;MYS;East Asia & Pacific;Upper middle income;2017;75,83;3,2;227620;3,7;4,68;3,41;3;75,86
Nepal;NPL;South Asia;Lower middle income;2016;69,85;4,5;10410;5,42;3,9;2,87;3;38,97
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2011;61,85;20,6;13030;5,81;4,7;2,84;3;28,49
Saudi Arabia;SAU;Middle East & North Africa;High income;2018;75;3,8;521260,01;5,75;7,09;6,04;3;56,61
Iraq;IRQ;Middle East & North Africa;Upper middle income;2010;68,57;15;108550;3,23;3,78;8,25;3;38,03
Algeria;DZA;Middle East & North Africa;Lower middle income;2001;71,12;8;78650;3,84;3,78;27,3;3;21,35
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2002;67,61;19,2;129890;5,45;3,78;10,15;3;28,49
Nepal;NPL;South Asia;Lower middle income;2017;70,17;4,2;12480;4,72;4,77;3,32;3;41,12
Malaysia;MYS;East Asia & Pacific;Upper middle income;2018;76;2,7;244410;3,75;4,48;3,3;3;77,45
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2001;51,44;33,1;3130;4,24;3,78;2,99;3;5,92
Algeria;DZA;Middle East & North Africa;Lower middle income;2002;71,61;7,3;82400;3,73;3,78;25,9;3;21,19
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2012;62,66;19,8;12150;5,61;4,93;2,83;3;28,49
Morocco;MAR;Middle East & North Africa;Lower middle income;2001;69,19;6,3;36270;4,13;3,78;12,46;3;32,49
Algeria;DZA;Middle East & North Africa;Lower middle income;2003;72,1;7;88190;3,6;3,78;23,72;3;21,02
Nepal;NPL;South Asia;Lower middle income;2018;70,48;4,3;15190;4,53;4,43;3,19;3;43,3
Iraq;IRQ;Middle East & North Africa;Upper middle income;2011;68,85;15,9;113040;2,79;3,78;8,12;3;38,62
Saudi Arabia;SAU;Middle East & North Africa;High income;2019;75,13;3,9;523780,03;5,69;6,79;5,67;3;57,85
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2003;67,87;18,7;121910;5,5;3,78;9,11;3;28,49
Morocco;MAR;Middle East & North Africa;Lower middle income;2002;69,77;5,9;37470;4,43;3,78;11,59;3;33,02
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2013;63,42;19,5;14100;5,52;4,84;2,81;3;28,49
Algeria;DZA;Middle East & North Africa;Lower middle income;2004;72,59;7;89490;3,54;3,78;17,65;3;20,86
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2002;52,14;34;3570;4,69;3,78;3,04;3;7,15
Nepal;NPL;South Asia;Lower middle income;2019;70,78;4,8;13450;4,45;4,24;3,1;3;45,52
Malaysia;MYS;East Asia & Pacific;Upper middle income;2019;76,16;2,6;253270;3,83;4,16;3,26;3;28,49
Iraq;IRQ;Middle East & North Africa;Upper middle income;2012;69,15;16,6;129000;2,69;3,78;7,96;3;39,23
Algeria;DZA;Middle East & North Africa;Lower middle income;2005;73,07;6,7;94190;3,24;3,78;15,27;3;20,69
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2004;68,14;16,8;124840;5,13;3,78;8,19;3;28,49
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2014;64,14;19,6;15150;5,46;4,72;2,8;3;28,49
Morocco;MAR;Middle East & North Africa;Lower middle income;2003;70,4;5,6;37250;4,55;3,78;11,92;3;33,57
Afghanistan;AFG;South Asia;Low income;2001;56,31;47,8;730;5,2;3,78;10,81;3;28,49
Algeria;DZA;Middle East & North Africa;Lower middle income;2006;73,52;6,4;99810;3,36;4,62;12,27;3;20,52
Afghanistan;AFG;South Asia;Low income;2002;56,78;45,6;1030;9,44;3,78;11,26;3;28,49
Iraq;IRQ;Middle East & North Africa;Upper middle income;2013;69,44;16,8;139100,01;2,82;3,78;9,26;3;39,84
Morocco;MAR;Middle East & North Africa;Lower middle income;2004;71,07;5,5;40990;4,73;3,78;10,83;3;34,13
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2015;64,8;21,5;17210;5,22;4,74;2,78;3;28,49
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2003;52,87;32,5;3760;5,34;3,78;3,11;3;8,4
Algeria;DZA;Middle East & North Africa;Lower middle income;2007;73,94;5,9;102750;3,82;4,96;13,79;3;20,35
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2006;68,68;12,6;127360;5,04;3,78;6,03;1,5;28,49
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2009;69,44;8,4;116530;5,08;3,78;5;1,5;28,49
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2007;68,94;11,5;122580;4,81;3,78;4,99;1,5;28,49
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2008;69,19;11,2;128880;4,99;3,78;4,89;1,5;28,49
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2010;69,67;5,4;126240;5,22;3,78;5,4;1,5;28,49
Morocco;MAR;Middle East & North Africa;Lower middle income;2005;71,75;5,5;43580;4,76;3,78;11,01;3;34,5
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2005;68,41;14,7;119190;5,07;3,78;7,09;1,5;28,49
Iraq;IRQ;Middle East & North Africa;Upper middle income;2014;69,7;17,3;134039,99;2,8;3,78;10,59;3;40,46
Algeria;DZA;Middle East & North Africa;Lower middle income;2008;74,31;5,6;107750;4,2;4,34;11,33;3;20,19
Sudan;SDN;Sub-Saharan Africa;Low income;2001;58,86;21,5;6250;3,36;3,78;15,18;3;28,49
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2016;65,39;23,3;19110;5,14;4,9;2,76;3;28,49
Sudan;SDN;Sub-Saharan Africa;Low income;2003;59,67;20;7930;3,89;3,78;15,07;3;28,49
Sudan;SDN;Sub-Saharan Africa;Low income;2002;59,26;20,3;7710;3,3;1,16;15,13;3;28,49
Sudan;SDN;Sub-Saharan Africa;Low income;2004;60,09;19,7;8830;4,16;1,31;15,05;3;28,49
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2004;53,6;31,6;5080;5,74;3,56;3,16;3;9,64
Morocco;MAR;Middle East & North Africa;Lower middle income;2006;72,4;5,6;45000;4,94;3,78;9,67;3;34,83
Colombia;COL;Latin America & Caribbean;Upper middle income;2001;73,24;8,7;58940;5,94;3,71;15,04;3;15,33
Algeria;DZA;Middle East & North Africa;Lower middle income;2009;74,64;5,1;112170;5,36;6,03;10,16;3;20,02
Iraq;IRQ;Middle East & North Africa;Upper middle income;2015;69,93;18,4;133170;3,14;4,49;10,73;3;41,09
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2011;69,91;2,5;128630;5,14;6,2;5;2;28,49
Afghanistan;AFG;South Asia;Low income;2003;57,27;40,6;1220;8,94;3,78;11,14;3;28,49
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2017;65,91;25,1;18980;4,14;4,96;3,51;3;28,49
Morocco;MAR;Middle East & North Africa;Lower middle income;2007;73,01;5,5;46350;5,42;3,78;9,56;3;35,16
Algeria;DZA;Middle East & North Africa;Lower middle income;2010;74,94;4,3;114180;5,12;3,78;9,96;3;19,85
Romania;ROU;Europe & Central Asia;High income;2013;75,06;2,5;72090;5,2;3,05;7,1;3;68,36
Sudan;SDN;Sub-Saharan Africa;Low income;2005;60,53;18,9;10500;4,09;1,18;14,97;2;28,49
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2005;54,35;28,4;5660;6,32;3,55;3,23;3,5;10,89
Iraq;IRQ;Middle East & North Africa;Upper middle income;2016;70,12;19,1;142230;3,49;4,71;10,82;3;41,72
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2012;70,16;2,5;113140;5,46;6,4;4,9;2;28,49
Sudan;SDN;Sub-Saharan Africa;Low income;2006;60,97;17,6;12900;4,89;1,55;14,89;2;28,49
Afghanistan;AFG;South Asia;Low income;2004;57,77;38;1030;9,81;3,78;10,99;3;28,49
Morocco;MAR;Middle East & North Africa;Lower middle income;2008;73,55;5,6;48630;5,3;5,34;9,57;3;35,48
Afghanistan;AFG;South Asia;Low income;2008;59,93;26,5;3560;10,26;3,51;11,09;2;28,49
Romania;ROU;Europe & Central Asia;High income;2015;74,91;2,5;73320;4,95;3,11;6,81;3;72,7
Afghanistan;AFG;South Asia;Low income;2007;59,38;29,8;1770;9,9;2,85;11,3;2;28,49
Romania;ROU;Europe & Central Asia;High income;2016;75,21;2,5;71590;5;2,98;5,9;3;74,99
Afghanistan;AFG;South Asia;Low income;2006;58,83;33,3;1760;10,62;2,9;11,1;2,5;28,49
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2018;66,34;24,7;17490;4,31;5,11;4,25;3;28,49
Sudan;SDN;Sub-Saharan Africa;Low income;2007;61,42;16,7;13960;5,66;3,78;14,82;2;28,49
Algeria;DZA;Middle East & North Africa;Lower middle income;2011;75,2;3,8;120790;5,27;3,78;9,96;3;19,68
Afghanistan;AFG;South Asia;Low income;2009;60,48;23,3;4880;9,82;3,73;11,31;2;28,49
Romania;ROU;Europe & Central Asia;High income;2017;75,31;2,5;74210;5,15;3,1;4,93;3;77,36
Romania;ROU;Europe & Central Asia;High income;2011;74,41;2,5;84060;4,7;3,06;7,18;3;64,31
Afghanistan;AFG;South Asia;Low income;2005;58,29;36,1;1550;9,95;2,57;11,22;3;28,49
Romania;ROU;Europe & Central Asia;High income;2018;75,36;2,5;75190;5,56;3,34;4,19;3;79,81
Romania;ROU;Europe & Central Asia;High income;2014;74,91;2,5;71540;5,02;3,12;6,8;3;70,49
Romania;ROU;Europe & Central Asia;High income;2019;75,61;2,5;73950;5,74;3,78;3,91;3;82,34
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2013;70,41;2,5;111860;5,66;5,74;4,9;2;28,49
Romania;ROU;Europe & Central Asia;High income;2012;74,41;2,5;81850;4,73;2,96;6,79;3;66,3
Sudan;SDN;Sub-Saharan Africa;Low income;2008;61,88;16,3;14950;5,42;1,85;14,8;2;28,49
Sudan;SDN;Sub-Saharan Africa;Low income;2010;62,76;16,5;16420;5,06;3,78;15,2;1,5;28,49
Iraq;IRQ;Middle East & North Africa;Upper middle income;2017;70,29;18,8;155080;4,19;3,78;13,02;3;42,36
Sudan;SDN;Sub-Saharan Africa;Low income;2011;63,17;15,5;15920;5,62;3,78;17,44;1,5;28,49
Sudan;SDN;Sub-Saharan Africa;Low income;2009;62,33;16,5;15480;6,39;2,02;13;1,5;28,49
Morocco;MAR;Middle East & North Africa;Lower middle income;2009;74;5,4;48750;5,84;5,26;8,96;3;35,81
Afghanistan;AFG;South Asia;Low income;2010;61,03;21,2;7110;8,57;3,48;11,35;2;28,49
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2006;55,12;25,9;6050;7,6;3,01;3,3;3,5;12,14
Colombia;COL;Latin America & Caribbean;Upper middle income;2003;73,78;9,8;56110;5,78;4,33;13,22;3;15,66
Colombia;COL;Latin America & Caribbean;Upper middle income;2002;73,52;9,1;56770;5,73;4,27;14,48;3;15,5
Algeria;DZA;Middle East & North Africa;Lower middle income;2012;75,44;3,2;134929,99;6;3,78;10,97;3;19,45
Sudan;SDN;Sub-Saharan Africa;Low income;2012;63,54;13,5;15800;5,69;3,78;17,45;1,5;28,49
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2014;70,67;2,5;104870;4,67;5,71;5,1;2;28,49
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2019;66,7;25,6;22280;4,59;4,97;5,01;3;28,49
Morocco;MAR;Middle East & North Africa;Lower middle income;2010;74,38;5,1;51760;5,86;3,78;9,09;3;36,13
Sudan;SDN;Sub-Saharan Africa;Low income;2013;63,88;11,7;15220;6,96;3,78;17,41;1,5;28,49
Afghanistan;AFG;South Asia;Low income;2011;61,55;20,2;8930;8,56;3,46;11,05;2;28,49
Colombia;COL;Latin America & Caribbean;Upper middle income;2004;74,03;10,6;56110;5,8;4,08;12,74;3;15,83
Colombia;COL;Latin America & Caribbean;Upper middle income;2005;74,27;11,2;57640;6,07;4,02;11,06;3;15,99
Romania;ROU;Europe & Central Asia;High income;2007;72,57;2,5;96730;5,02;4,15;6,41;3;56,94
Iraq;IRQ;Middle East & North Africa;Upper middle income;2018;70,45;18,1;163149,99;4,24;3,78;12,97;3;42,89
Morocco;MAR;Middle East & North Africa;Lower middle income;2011;74,7;4,6;55940;5,73;3,78;8,91;3;36,46
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2015;70,93;2,5;99170;4,99;5,49;5,2;2;28,49
Algeria;DZA;Middle East & North Africa;Lower middle income;2013;75,66;3;139020;6,04;3,78;9,82;3;19,21
Romania;ROU;Europe & Central Asia;High income;2010;73,46;2,5;77620;5,77;3,49;6,96;3;62,36
Romania;ROU;Europe & Central Asia;High income;2008;72,57;2,5;95420;5,02;4,1;5,79;3;58,67
Sudan;SDN;Sub-Saharan Africa;Low income;2014;64,17;11,1;16120;5,68;3,78;17,43;1,5;28,49
Afghanistan;AFG;South Asia;Low income;2012;62,05;21,1;8080;7,9;3,32;11,34;2;28,49
Romania;ROU;Europe & Central Asia;High income;2009;73,31;2,5;80710;5,28;4;6,86;3;60,48
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2007;55,93;25,7;5910;6,88;4,03;3,03;3,5;13,41
Canada;CAN;North America;High income;2001;79,34;2,5;506620;8,62;4,95;7,22;3;77,58
Romania;ROU;Europe & Central Asia;High income;2006;72,16;2,5;99260;5,07;4,31;7,27;3;55,28
Sudan;SDN;Sub-Saharan Africa;Low income;2015;64,43;11,2;18710;7,27;3,78;17,49;1,5;28,49
Morocco;MAR;Middle East & North Africa;Lower middle income;2012;74,97;4,4;58080;5,75;3,78;8,99;3;36,78
Colombia;COL;Latin America & Caribbean;Upper middle income;2006;74,5;11,4;57690;6,34;3,92;11,29;3;16,15
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2016;71,17;2,5;105230;4,97;5,38;5,2;2;28,49
Colombia;COL;Latin America & Caribbean;Upper middle income;2007;74,73;11;59180;6,49;4,08;10,25;3;16,31
Canada;CAN;North America;High income;2002;79,49;2,5;524349,98;8,86;4,99;7,66;3;77,58
Algeria;DZA;Middle East & North Africa;Lower middle income;2014;75,88;2,9;147740,01;6,55;3,78;10,21;3;18,98
Sudan;SDN;Sub-Saharan Africa;Low income;2016;64,66;11,8;21130;5,48;3,78;17,52;1,5;28,49
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2008;56,78;25,9;6080;5,56;4,19;2,77;3;14,67
Iraq;IRQ;Middle East & North Africa;Upper middle income;2019;70,6;17,4;174560;4,48;3,78;12,86;3;43,13
Afghanistan;AFG;South Asia;Low income;2013;62,53;20,7;5990;8,81;3,45;11,19;2;28,49
Romania;ROU;Europe & Central Asia;High income;2005;71,91;2,5;94710;5,53;3,5;7,17;3;53,69
Canada;CAN;North America;High income;2003;79,74;2,5;544539,98;9,01;3,78;7,57;3;78,03
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2017;71,39;2,5;109530;5,08;5,03;5,8;2;28,49
Sudan;SDN;Sub-Saharan Africa;Low income;2017;64,88;11,8;20960;6,06;3,78;17,53;1,5;28,49
Romania;ROU;Europe & Central Asia;High income;2004;71,56;2,5;95350;5,48;3,31;7,72;3;52,82
Colombia;COL;Latin America & Caribbean;Upper middle income;2008;74,96;11,3;59780;6,84;3,94;10,49;3;16,47
Canada;CAN;North America;High income;2004;79,89;2,5;536419,98;9,07;3,78;7,19;3;78,48
Algeria;DZA;Middle East & North Africa;Lower middle income;2015;76,09;2,8;156270;6,98;3,78;11,21;3;18,75
Afghanistan;AFG;South Asia;Low income;2014;62,97;20,7;4880;9,53;3,7;11,14;2;28,49
Sudan;SDN;Sub-Saharan Africa;Low income;2018;65,1;11,8;20860;4,44;3,78;17,58;1,5;28,49
Morocco;MAR;Middle East & North Africa;Lower middle income;2013;75,23;4,2;57590;5,69;3,78;9,23;3;37,1
Canada;CAN;North America;High income;2005;80,19;2,5;549030,03;9,04;4,77;6,76;3;78,89
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2018;71,57;2,5;112470;5,3;5,9;5,84;2,5;28,49
Romania;ROU;Europe & Central Asia;High income;2001;71,16;2,5;95230;4,38;3,27;6,56;3;51,99
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2009;57,67;26,7;5930;5,06;3,96;2,5;3;15,81
Sudan;SDN;Sub-Saharan Africa;Low income;2019;65,31;11,7;20620;4,57;3,78;17,65;1,5;28,49
Afghanistan;AFG;South Asia;Low income;2015;63,38;21,5;5950;10,11;3,26;11,13;2;28,49
Romania;ROU;Europe & Central Asia;High income;2003;71,31;2,5;98140;5,37;3,54;6,95;3;52,01
Algeria;DZA;Middle East & North Africa;Lower middle income;2016;76,3;2,8;154910;6,61;7,34;10,2;3;18,52
Canada;CAN;North America;High income;2006;80,34;2,5;540530,03;9,34;3,78;6,32;3;79,28
Colombia;COL;Latin America & Caribbean;Upper middle income;2009;75,19;12,1;62010;7,31;4,78;11,29;3;16,63
Morocco;MAR;Middle East & North Africa;Lower middle income;2014;75,48;4,1;58690;5,28;3,78;9,7;3;37,42
Romania;ROU;Europe & Central Asia;High income;2002;71,01;2,5;93740;4,58;3,5;8,11;3;51,97
Colombia;COL;Latin America & Caribbean;Upper middle income;2011;75,66;12,3;69100;6,78;4,47;10,11;3;16,95
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2019;71,73;2,5;116710;5,62;7;5,85;2,5;28,49
Colombia;COL;Latin America & Caribbean;Upper middle income;2010;75,42;12,9;63560;7,07;4,83;10,98;3;16,79
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2010;58,58;25,6;6910;5,22;4,54;2,99;2,5;16,94
Canada;CAN;North America;High income;2007;80,54;2,5;571630;9,45;4,77;6,04;3;79,68
Algeria;DZA;Middle East & North Africa;Lower middle income;2017;76,5;2,7;158340;6,28;6,51;10,33;3;18,29
Afghanistan;AFG;South Asia;Low income;2016;63,76;22,2;5300;11,82;3,51;11,16;2;28,49
Morocco;MAR;Middle East & North Africa;Lower middle income;2015;75,73;3,8;60410;5,07;4,65;9,46;3;37,74
Colombia;COL;Latin America & Caribbean;Upper middle income;2012;75,88;10,7;69700;6,75;4,37;9,74;3;17,1
Canada;CAN;North America;High income;2008;80,7;2,5;550469,97;9,61;4,63;6,14;3;80,07
Morocco;MAR;Middle East & North Africa;Lower middle income;2016;75,97;3,8;60320;5,24;3,78;9,3;3;38,06
Colombia;COL;Latin America & Caribbean;Upper middle income;2013;76,11;8,9;76860;7,02;4,88;9,05;3;17,26
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2011;59,53;24,2;8190;5,06;3,56;3,47;3;17,98
Canada;CAN;North America;High income;2009;81;2,5;521320,01;10,72;4,84;8,34;3;80,46
Algeria;DZA;Middle East & North Africa;Lower middle income;2018;76,69;2,5;165539,99;6,16;5,87;10,42;3;18,07
Afghanistan;AFG;South Asia;Low income;2017;64,13;23;4780;12,62;3,37;11,18;2;28,49
Colombia;COL;Latin America & Caribbean;Upper middle income;2014;76,32;7,5;79200;7,19;4,63;8,57;3;17,41
Canada;CAN;North America;High income;2010;81,25;2,5;537010,01;10,7;5,36;8,06;3;80,85
Morocco;MAR;Middle East & North Africa;Lower middle income;2017;76,22;3,7;63520;5,23;5,12;9,24;3;38,38
Canada;CAN;North America;High income;2011;81,45;2,5;549289,98;10,4;5,26;7,51;3;81,25
Afghanistan;AFG;South Asia;Low income;2018;64,49;24;6070;14,13;3,2;11,15;2;28,49
Algeria;DZA;Middle East & North Africa;Lower middle income;2019;76,88;2,5;171250;6,24;6,1;10,51;3;17,84
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2012;60,47;23,2;9870;5,02;3,47;3,23;3;19
Morocco;MAR;Middle East & North Africa;Lower middle income;2018;76,45;3,8;64960;5,33;5,35;9,27;3;38,69
Colombia;COL;Latin America & Caribbean;Upper middle income;2015;76,53;6,5;80230;7,52;4,47;8,3;3;17,56
Canada;CAN;North America;High income;2012;81,65;2,5;546210,02;10,51;3,78;7,29;3;81,64
Morocco;MAR;Middle East & North Africa;Lower middle income;2019;76,68;4,4;71480;5,31;5,93;9,28;3;39,01
Afghanistan;AFG;South Asia;Low income;2019;64,83;26,9;6080;13,24;3,21;11,22;2;28,49
Canada;CAN;North America;High income;2013;81,75;2,5;555659,97;10,41;3,78;7,07;3;82,03
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2013;61,4;22,7;10810;4,65;3,36;2,93;3;20,02
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2014;62,29;22,5;10710;4,01;3,38;2,12;3;21,04
Colombia;COL;Latin America & Caribbean;Upper middle income;2016;76,73;6;82680;7,53;4,48;8,69;3;17,72
Canada;CAN;North America;High income;2014;81,8;2,5;561679,99;10,25;3,78;6,91;3;82,42
Colombia;COL;Latin America & Caribbean;Upper middle income;2017;76,93;5,9;74990;7,68;4,54;8,87;3;17,87
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2015;63,11;22,5;11690;3,65;4,19;2,14;3;22,07
Canada;CAN;North America;High income;2015;81,9;2,5;558700,01;10,73;3,78;6,91;3;82,8
Colombia;COL;Latin America & Caribbean;Upper middle income;2018;77,11;6,2;78590;7,63;4,45;9,11;3;18,02
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2016;63,84;22,7;11200;3,96;4,1;2,16;3;23,11
Argentina;ARG;Latin America & Caribbean;Upper middle income;2001;73,76;3;125260;8,37;4,83;17,32;3;48,05
Canada;CAN;North America;High income;2016;81,9;2,5;556830,02;11,02;3,78;7;3;83,19
Colombia;COL;Latin America & Caribbean;Upper middle income;2019;77,29;7,2;81040;7,71;4,51;9,96;3;18,17
Argentina;ARG;Latin America & Caribbean;Upper middle income;2002;73,93;3,8;117470;7,39;4,02;19,59;3;48,26
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2017;64,48;23;11830;4,08;4,43;2,18;3;24,14
Argentina;ARG;Latin America & Caribbean;Upper middle income;2004;74,28;4;141380;7,23;3,49;13,52;3;48,69
Argentina;ARG;Latin America & Caribbean;Upper middle income;2005;74,45;3,7;145990,01;7,61;3,86;11,51;3;48,9
Canada;CAN;North America;High income;2017;81,9;2,5;568080,02;10,84;3,78;6,34;3;83,58
Argentina;ARG;Latin America & Caribbean;Upper middle income;2003;74,11;4,5;127660;6,89;3,54;15,36;3;48,47
Argentina;ARG;Latin America & Caribbean;Upper middle income;2006;74,62;3,4;154899,99;7,64;4,13;10,08;3;49,11
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2018;65,02;23,3;12000;4,15;3,7;2,21;2,5;25,19
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2019;65,46;23,4;12450;3,83;3,6;2,22;3;26,24
Canada;CAN;North America;High income;2018;82,05;2,5;580090,03;10,81;3,78;5,83;3;83,97
Argentina;ARG;Latin America & Caribbean;Upper middle income;2008;74,95;3,3;167230;8,18;4,84;7,84;3;49,54
Argentina;ARG;Latin America & Caribbean;Upper middle income;2007;74,79;3,3;162810;7,83;4,46;8,47;3;49,33
Argentina;ARG;Latin America & Caribbean;Upper middle income;2009;75,12;3,2;156570,01;9,46;5,53;8,65;3;49,76
