Country Name;Country Code;Region;IncomeGroup;Year;Life Expectancy World Bank;Prevelance of Undernourishment;CO2;Health Expenditure %;Education Expenditure %;Unemployment;Corruption;Sanitation;Injuries;Communicable;NonCommunicable
Algeria;DZA;Middle East & North Africa;Lower middle income;2011;75,20;3,80;120790,00;5,27;3,78;9,96;3,00;19,68;1242386,26;1848694,18;6345217,75
Afghanistan;AFG;South Asia;Low income;2009;60,48;23,30;4880,00;9,82;3,73;11,31;2,00;28,49;2397829,51;7555498,66;6346743,24
Romania;ROU;Europe & Central Asia;High income;2017;75,31;2,50;74210,00;5,15;3,10;4,93;3,00;77,36;702107,22;418365,80;6350644,02
Romania;ROU;Europe & Central Asia;High income;2011;74,41;2,50;84060,00;4,70;3,06;7,18;3,00;64,31;767919,54;458820,19;6353018,64
Afghanistan;AFG;South Asia;Low income;2005;58,29;36,10;1550,00;9,95;2,57;11,22;3,00;28,49;2157481,76;8555405,22;6353575,08
Romania;ROU;Europe & Central Asia;High income;2018;75,36;2,50;75190,00;5,56;3,34;4,19;3,00;79,81;696304,49;403187,28;6362167,10
Romania;ROU;Europe & Central Asia;High income;2014;74,91;2,50;71540,00;5,02;3,12;6,80;3,00;70,49;725797,12;439279,10;6364772,44
Romania;ROU;Europe & Central Asia;High income;2019;75,61;2,50;73950,00;5,74;3,78;3,91;3,00;82,34;693007,26;392766,07;6365741,05
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2013;70,41;2,50;111860,00;5,66;5,74;4,90;2,00;28,49;1052822,92;2312223,41;6372448,63
Romania;ROU;Europe & Central Asia;High income;2012;74,41;2,50;81850,00;4,73;2,96;6,79;3,00;66,30;758695,25;448434,32;6376646,98
Sudan;SDN;Sub-Saharan Africa;Low income;2008;61,88;16,30;14950,00;5,42;1,85;14,80;2,00;28,49;1528468,19;7201594,42;6383086,91
Sudan;SDN;Sub-Saharan Africa;Low income;2010;62,76;16,50;16420,00;5,06;3,78;15,20;1,50;28,49;1457685,86;6775142,35;6393744,62
Iraq;IRQ;Middle East & North Africa;Upper middle income;2017;70,29;18,80;155080,00;4,19;3,78;13,02;3,00;42,36;3770394,86;1629954,92;6395231,57
Sudan;SDN;Sub-Saharan Africa;Low income;2011;63,17;15,50;15920,00;5,62;3,78;17,44;1,50;28,49;1626500,66;6504760,09;6408379,06
Sudan;SDN;Sub-Saharan Africa;Low income;2009;62,33;16,50;15480,00;6,39;2,02;13,00;1,50;28,49;1619250,95;6955980,69;6410583,81
Morocco;MAR;Middle East & North Africa;Lower middle income;2009;74,00;5,40;48750,00;5,84;5,26;8,96;3,00;35,81;1311650,68;2537964,38;6428883,50
Afghanistan;AFG;South Asia;Low income;2010;61,03;21,20;7110,00;8,57;3,48;11,35;2,00;28,49;2498918,49;7326163,85;6443903,94
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2006;55,12;25,90;6050,00;7,60;3,01;3,30;3,50;12,14;1236697,20;20873666,83;6456703,85
Colombia;COL;Latin America & Caribbean;Upper middle income;2003;73,78;9,80;56110,00;5,78;4,33;13,22;3,00;15,66;2843102,26;2178696,39;6457997,14
Colombia;COL;Latin America & Caribbean;Upper middle income;2002;73,52;9,10;56770,00;5,73;4,27;14,48;3,00;15,50;3705299,03;2237465,47;6464896,05
Algeria;DZA;Middle East & North Africa;Lower middle income;2012;75,44;3,20;134929,99;6,00;3,78;10,97;3,00;19,45;1230346,36;1822766,32;6466706,55
Sudan;SDN;Sub-Saharan Africa;Low income;2012;63,54;13,50;15800,00;5,69;3,78;17,45;1,50;28,49;1409929,05;6231287,60;6470355,32
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2014;70,67;2,50;104870,00;4,67;5,71;5,10;2,00;28,49;1048503,80;2254922,84;6486328,23
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2019;66,70;25,60;22280,00;4,59;4,97;5,01;3,00;28,49;1184580,73;9981772,22;6514141,14
Morocco;MAR;Middle East & North Africa;Lower middle income;2010;74,38;5,10;51760,00;5,86;3,78;9,09;3,00;36,13;1307549,10;2405151,27;6514665,57
Sudan;SDN;Sub-Saharan Africa;Low income;2013;63,88;11,70;15220,00;6,96;3,78;17,41;1,50;28,49;1475280,53;5964967,10;6514674,55
Afghanistan;AFG;South Asia;Low income;2011;61,55;20,20;8930,00;8,56;3,46;11,05;2,00;28,49;2540038,63;7181018,86;6539124,12
Colombia;COL;Latin America & Caribbean;Upper middle income;2004;74,03;10,60;56110,00;5,80;4,08;12,74;3,00;15,83;2754915,90;2109556,86;6558196,58
Colombia;COL;Latin America & Caribbean;Upper middle income;2005;74,27;11,20;57640,00;6,07;4,02;11,06;3,00;15,99;2538197,77;2048504,66;6570975,45
Romania;ROU;Europe & Central Asia;High income;2007;72,57;2,50;96730,00;5,02;4,15;6,41;3,00;56,94;859718,22;534077,86;6579820,26
Iraq;IRQ;Middle East & North Africa;Upper middle income;2018;70,45;18,10;163149,99;4,24;3,78;12,97;3,00;42,89;2071431,27;1548591,00;6584903,07
Morocco;MAR;Middle East & North Africa;Lower middle income;2011;74,70;4,60;55940,00;5,73;3,78;8,91;3,00;36,46;1291123,13;2269661,31;6598830,91
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2015;70,93;2,50;99170,00;4,99;5,49;5,20;2,00;28,49;1077251,11;2189289,62;6599658,85
Algeria;DZA;Middle East & North Africa;Lower middle income;2013;75,66;3,00;139020,00;6,04;3,78;9,82;3,00;19,21;1222810,78;1813987,84;6603616,61
Romania;ROU;Europe & Central Asia;High income;2010;73,46;2,50;77620,00;5,77;3,49;6,96;3,00;62,36;823143,44;483434,40;6603982,79
Romania;ROU;Europe & Central Asia;High income;2008;72,57;2,50;95420,00;5,02;4,10;5,79;3,00;58,67;861919,99;521704,98;6624212,07
Sudan;SDN;Sub-Saharan Africa;Low income;2014;64,17;11,10;16120,00;5,68;3,78;17,43;1,50;28,49;1461511,40;5612200,26;6625696,54
Afghanistan;AFG;South Asia;Low income;2012;62,05;21,10;8080,00;7,90;3,32;11,34;2,00;28,49;2715550,23;7036448,02;6640268,93
Romania;ROU;Europe & Central Asia;High income;2009;73,31;2,50;80710,00;5,28;4,00;6,86;3,00;60,48;847091,45;504147,42;6647195,83
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2007;55,93;25,70;5910,00;6,88;4,03;3,03;3,50;13,41;1258273,87;19961897,50;6654043,83
Canada;CAN;North America;High income;2001;79,34;2,50;506620,00;8,62;4,95;7,22;3,00;77,58;818908,60;374249,31;6667095,01
Romania;ROU;Europe & Central Asia;High income;2006;72,16;2,50;99260,00;5,07;4,31;7,27;3,00;55,28;879675,45;576080,34;6687418,28
Sudan;SDN;Sub-Saharan Africa;Low income;2015;64,43;11,20;18710,00;7,27;3,78;17,49;1,50;28,49;1475783,00;5363737,04;6696063,11
Morocco;MAR;Middle East & North Africa;Lower middle income;2012;74,97;4,40;58080,00;5,75;3,78;8,99;3,00;36,78;1270502,59;2165064,70;6705797,57
Colombia;COL;Latin America & Caribbean;Upper middle income;2006;74,50;11,40;57690,00;6,34;3,92;11,29;3,00;16,15;2485586,81;1990757,49;6715773,67
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2016;71,17;2,50;105230,00;4,97;5,38;5,20;2,00;28,49;1096097,05;2117923,62;6726519,52
Colombia;COL;Latin America & Caribbean;Upper middle income;2007;74,73;11,00;59180,00;6,49;4,08;10,25;3,00;16,31;2386381,59;1921516,00;6732398,97
Canada;CAN;North America;High income;2002;79,49;2,50;524349,98;8,86;4,99;7,66;3,00;77,58;820102,01;375367,89;6743004,03
Algeria;DZA;Middle East & North Africa;Lower middle income;2014;75,88;2,90;147740,01;6,55;3,78;10,21;3,00;18,98;1220395,16;1808593,00;6752637,69
Sudan;SDN;Sub-Saharan Africa;Low income;2016;64,66;11,80;21130,00;5,48;3,78;17,52;1,50;28,49;1438030,29;5160833,96;6771233,18
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2008;56,78;25,90;6080,00;5,56;4,19;2,77;3,00;14,67;1264044,59;19265916,12;6776601,32
Iraq;IRQ;Middle East & North Africa;Upper middle income;2019;70,60;17,40;174560,00;4,48;3,78;12,86;3,00;43,13;2028459,97;1485902,02;6779801,63
Afghanistan;AFG;South Asia;Low income;2013;62,53;20,70;5990,00;8,81;3,45;11,19;2,00;28,49;2807904,86;6813189,19;6799914,37
Romania;ROU;Europe & Central Asia;High income;2005;71,91;2,50;94710,00;5,53;3,50;7,17;3,00;53,69;905514,90;608802,23;6805217,17
Canada;CAN;North America;High income;2003;79,74;2,50;544539,98;9,01;3,78;7,57;3,00;78,03;822755,13;382169,71;6818862,13
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2017;71,39;2,50;109530,00;5,08;5,03;5,80;2,00;28,49;1089076,86;2041644,67;6832682,07
Sudan;SDN;Sub-Saharan Africa;Low income;2017;64,88;11,80;20960,00;6,06;3,78;17,53;1,50;28,49;1305714,68;5003909,71;6834392,54
Romania;ROU;Europe & Central Asia;High income;2004;71,56;2,50;95350,00;5,48;3,31;7,72;3,00;52,82;932830,23;644478,06;6835068,35
Colombia;COL;Latin America & Caribbean;Upper middle income;2008;74,96;11,30;59780,00;6,84;3,94;10,49;3,00;16,47;2365463,50;1836358,28;6847626,79
Canada;CAN;North America;High income;2004;79,89;2,50;536419,98;9,07;3,78;7,19;3,00;78,48;822449,19;385772,09;6873943,59
Algeria;DZA;Middle East & North Africa;Lower middle income;2015;76,09;2,80;156270,00;6,98;3,78;11,21;3,00;18,75;1209097,11;1779055,15;6890763,97
Afghanistan;AFG;South Asia;Low income;2014;62,97;20,70;4880,00;9,53;3,70;11,14;2,00;28,49;3267937,78;6649335,87;6900348,40
Sudan;SDN;Sub-Saharan Africa;Low income;2018;65,10;11,80;20860,00;4,44;3,78;17,58;1,50;28,49;1326289,66;4676922,92;6910893,63
Morocco;MAR;Middle East & North Africa;Lower middle income;2013;75,23;4,20;57590,00;5,69;3,78;9,23;3,00;37,10;1158621,06;2059582,98;6938557,40
Canada;CAN;North America;High income;2005;80,19;2,50;549030,03;9,04;4,77;6,76;3,00;78,89;834411,40;396014,65;6949223,73
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2018;71,57;2,50;112470,00;5,30;5,90;5,84;2,50;28,49;1084747,95;1972919,21;6953481,72
Romania;ROU;Europe & Central Asia;High income;2001;71,16;2,50;95230,00;4,38;3,27;6,56;3,00;51,99;1013547,64;737648,70;6958880,79
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2009;57,67;26,70;5930,00;5,06;3,96;2,50;3,00;15,81;1314777,36;18661267,73;6984309,68
Sudan;SDN;Sub-Saharan Africa;Low income;2019;65,31;11,70;20620,00;4,57;3,78;17,65;1,50;28,49;1239503,41;4474028,62;6987040,02
Afghanistan;AFG;South Asia;Low income;2015;63,38;21,50;5950,00;10,11;3,26;11,13;2,00;28,49;3673696,62;6528888,62;6988545,28
Romania;ROU;Europe & Central Asia;High income;2003;71,31;2,50;98140,00;5,37;3,54;6,95;3,00;52,01;969813,36;664627,28;7001311,36
Algeria;DZA;Middle East & North Africa;Lower middle income;2016;76,30;2,80;154910,00;6,61;7,34;10,20;3,00;18,52;1184780,10;1716609,07;7007974,48
Canada;CAN;North America;High income;2006;80,34;2,50;540530,03;9,34;3,78;6,32;3,00;79,28;835431,41;397678,47;7010586,05
Colombia;COL;Latin America & Caribbean;Upper middle income;2009;75,19;12,10;62010,00;7,31;4,78;11,29;3,00;16,63;2410733,07;1791204,73;7017879,98
Morocco;MAR;Middle East & North Africa;Lower middle income;2014;75,48;4,10;58690,00;5,28;3,78;9,70;3,00;37,42;1156523,93;1929252,68;7040546,03
Romania;ROU;Europe & Central Asia;High income;2002;71,01;2,50;93740,00;4,58;3,50;8,11;3,00;51,97;998492,79;693488,06;7041774,78
Colombia;COL;Latin America & Caribbean;Upper middle income;2011;75,66;12,30;69100,00;6,78;4,47;10,11;3,00;16,95;2247301,64;1610981,22;7059412,34
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2019;71,73;2,50;116710,00;5,62;7,00;5,85;2,50;28,49;1087494,20;1913988,83;7059738,93
Colombia;COL;Latin America & Caribbean;Upper middle income;2010;75,42;12,90;63560,00;7,07;4,83;10,98;3,00;16,79;2358413,49;1719543,35;7082340,16
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2010;58,58;25,60;6910,00;5,22;4,54;2,99;2,50;16,94;1325388,44;18104420,09;7111755,48
Canada;CAN;North America;High income;2007;80,54;2,50;571630,00;9,45;4,77;6,04;3,00;79,68;841423,64;405252,93;7124385,41
Algeria;DZA;Middle East & North Africa;Lower middle income;2017;76,50;2,70;158340,00;6,28;6,51;10,33;3,00;18,29;1172714,95;1638780,89;7133155,49
Afghanistan;AFG;South Asia;Low income;2016;63,76;22,20;5300,00;11,82;3,51;11,16;2,00;28,49;3994872,78;6411537,51;7138225,30
Morocco;MAR;Middle East & North Africa;Lower middle income;2015;75,73;3,80;60410,00;5,07;4,65;9,46;3,00;37,74;1142433,48;1817539,73;7138701,68
Colombia;COL;Latin America & Caribbean;Upper middle income;2012;75,88;10,70;69700,00;6,75;4,37;9,74;3,00;17,10;2176554,62;1570657,61;7161912,66
Canada;CAN;North America;High income;2008;80,70;2,50;550469,97;9,61;4,63;6,14;3,00;80,07;847312,52;408878,58;7220010,16
Morocco;MAR;Middle East & North Africa;Lower middle income;2016;75,97;3,80;60320,00;5,24;3,78;9,30;3,00;38,06;1123777,57;1709596,99;7248941,70
Colombia;COL;Latin America & Caribbean;Upper middle income;2013;76,11;8,90;76860,00;7,02;4,88;9,05;3,00;17,26;2104774,22;1547554,23;7249130,14
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2011;59,53;24,20;8190,00;5,06;3,56;3,47;3,00;17,98;1361380,27;17588670,86;7262892,15
Canada;CAN;North America;High income;2009;81,00;2,50;521320,01;10,72;4,84;8,34;3,00;80,46;847215,82;409039,81;7292835,52
Algeria;DZA;Middle East & North Africa;Lower middle income;2018;76,69;2,50;165539,99;6,16;5,87;10,42;3,00;18,07;1196186,90;1563511,22;7293784,24
Afghanistan;AFG;South Asia;Low income;2017;64,13;23,00;4780,00;12,62;3,37;11,18;2,00;28,49;3469080,74;6301361,92;7307944,71
Colombia;COL;Latin America & Caribbean;Upper middle income;2014;76,32;7,50;79200,00;7,19;4,63;8,57;3,00;17,41;2007407,83;1501732,10;7351939,20
Canada;CAN;North America;High income;2010;81,25;2,50;537010,01;10,70;5,36;8,06;3,00;80,85;850899,83;411017,19;7358845,41
Morocco;MAR;Middle East & North Africa;Lower middle income;2017;76,22;3,70;63520,00;5,23;5,12;9,24;3,00;38,38;1109674,53;1606372,32;7366849,10
Canada;CAN;North America;High income;2011;81,45;2,50;549289,98;10,40;5,26;7,51;3,00;81,25;848603,78;410613,02;7428503,05
Afghanistan;AFG;South Asia;Low income;2018;64,49;24,00;6070,00;14,13;3,20;11,15;2,00;28,49;3639008,81;6196459,69;7433930,09
Algeria;DZA;Middle East & North Africa;Lower middle income;2019;76,88;2,50;171250,00;6,24;6,10;10,51;3,00;17,84;1176358,65;1498294,90;7447484,97
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2012;60,47;23,20;9870,00;5,02;3,47;3,23;3,00;19,00;1393313,64;16794202,08;7477715,31
Morocco;MAR;Middle East & North Africa;Lower middle income;2018;76,45;3,80;64960,00;5,33;5,35;9,27;3,00;38,69;1095318,80;1503202,42;7485985,90
Colombia;COL;Latin America & Caribbean;Upper middle income;2015;76,53;6,50;80230,00;7,52;4,47;8,30;3,00;17,56;1994453,54;1481026,09;7520023,09
Canada;CAN;North America;High income;2012;81,65;2,50;546210,02;10,51;3,78;7,29;3,00;81,64;857974,40;413596,43;7543640,66
Morocco;MAR;Middle East & North Africa;Lower middle income;2019;76,68;4,40;71480,00;5,31;5,93;9,28;3,00;39,01;1081044,55;1431057,28;7597359,83
Afghanistan;AFG;South Asia;Low income;2019;64,83;26,90;6080,00;13,24;3,21;11,22;2,00;28,49;3481166,42;6034434,86;7601757,82
Canada;CAN;North America;High income;2013;81,75;2,50;555659,97;10,41;3,78;7,07;3,00;82,03;864454,58;417926,69;7649399,15
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2013;61,40;22,70;10810,00;4,65;3,36;2,93;3,00;20,02;1418615,33;15987629,60;7651634,66
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2014;62,29;22,50;10710,00;4,01;3,38;2,12;3,00;21,04;1381519,43;15573574,00;7664356,39
Colombia;COL;Latin America & Caribbean;Upper middle income;2016;76,73;6,00;82680,00;7,53;4,48;8,69;3,00;17,72;2027639,76;1403918,21;7688695,06
Canada;CAN;North America;High income;2014;81,80;2,50;561679,99;10,25;3,78;6,91;3,00;82,42;875884,89;419991,86;7786472,13
Colombia;COL;Latin America & Caribbean;Upper middle income;2017;76,93;5,90;74990,00;7,68;4,54;8,87;3,00;17,87;2094580,61;1381619,53;7876594,76
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2015;63,11;22,50;11690,00;3,65;4,19;2,14;3,00;22,07;1446560,26;15042934,66;7895135,19
Canada;CAN;North America;High income;2015;81,90;2,50;558700,01;10,73;3,78;6,91;3,00;82,80;887780,23;422462,93;7899559,44
Colombia;COL;Latin America & Caribbean;Upper middle income;2018;77,11;6,20;78590,00;7,63;4,45;9,11;3,00;18,02;2075076,15;1350135,13;8041279,13
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2016;63,84;22,70;11200,00;3,96;4,10;2,16;3,00;23,11;1460702,22;14726558,92;8051900,37
Argentina;ARG;Latin America & Caribbean;Upper middle income;2001;73,76;3,00;125260,00;8,37;4,83;17,32;3,00;48,05;1397676,07;1507068,98;8070909,52
Canada;CAN;North America;High income;2016;81,90;2,50;556830,02;11,02;3,78;7,00;3,00;83,19;907554,56;424395,22;8078667,56
Colombia;COL;Latin America & Caribbean;Upper middle income;2019;77,29;7,20;81040,00;7,71;4,51;9,96;3,00;18,17;2057580,09;1329645,20;8180313,65
Argentina;ARG;Latin America & Caribbean;Upper middle income;2002;73,93;3,80;117470,00;7,39;4,02;19,59;3,00;48,26;1399269,32;1557396,78;8194861,85
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2017;64,48;23,00;11830,00;4,08;4,43;2,18;3,00;24,14;1483112,46;14333067,67;8207830,30
Argentina;ARG;Latin America & Caribbean;Upper middle income;2004;74,28;4,00;141380,00;7,23;3,49;13,52;3,00;48,69;1322976,39;1516113,41;8238572,94
Argentina;ARG;Latin America & Caribbean;Upper middle income;2005;74,45;3,70;145990,01;7,61;3,86;11,51;3,00;48,90;1325638,99;1447163,21;8238762,03
Canada;CAN;North America;High income;2017;81,90;2,50;568080,02;10,84;3,78;6,34;3,00;83,58;916116,34;423971,32;8248757,31
Argentina;ARG;Latin America & Caribbean;Upper middle income;2003;74,11;4,50;127660,00;6,89;3,54;15,36;3,00;48,47;1364894,64;1571267,73;8275119,93
Argentina;ARG;Latin America & Caribbean;Upper middle income;2006;74,62;3,40;154899,99;7,64;4,13;10,08;3,00;49,11;1347931,57;1436963,34;8304714,97
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2018;65,02;23,30;12000,00;4,15;3,70;2,21;2,50;25,19;1489983,48;13717505,82;8338480,23
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2019;65,46;23,40;12450,00;3,83;3,60;2,22;3,00;26,24;1478236,12;13341065,72;8469064,37
Canada;CAN;North America;High income;2018;82,05;2,50;580090,03;10,81;3,78;5,83;3,00;83,97;920651,81;427680,55;8472235,28
Argentina;ARG;Latin America & Caribbean;Upper middle income;2008;74,95;3,30;167230,00;8,18;4,84;7,84;3,00;49,54;1394355,56;1486938,26;8473323,55
Argentina;ARG;Latin America & Caribbean;Upper middle income;2007;74,79;3,30;162810,00;7,83;4,46;8,47;3,00;49,33;1366995,79;1485470,99;8478942,88
Argentina;ARG;Latin America & Caribbean;Upper middle income;2009;75,12;3,20;156570,01;9,46;5,53;8,65;3,00;49,76;1398097,29;1490845,69;8554280,25
Canada;CAN;North America;High income;2019;82,05;2,50;580210,02;10,84;3,78;5,66;3,00;84,37;919731,38;429529,27;8633778,43
Argentina;ARG;Latin America & Caribbean;Upper middle income;2010;75,28;3,10;167220,00;9,45;5,02;7,71;3,00;49,97;1401304,90;1493603,73;8651598,48
Argentina;ARG;Latin America & Caribbean;Upper middle income;2011;75,44;2,90;176640,00;9,42;5,29;7,18;3,00;50,19;1420669,31;1490301,03;8739679,99
Argentina;ARG;Latin America & Caribbean;Upper middle income;2012;75,60;2,80;177960,01;9,83;5,35;7,22;3,00;50,40;1443818,05;1471872,18;8820699,00
Argentina;ARG;Latin America & Caribbean;Upper middle income;2013;75,76;2,60;183250,00;9,78;5,44;7,10;3,00;50,62;1458094,44;1487174,67;8906865,36
Argentina;ARG;Latin America & Caribbean;Upper middle income;2014;75,91;2,50;179600,01;9,67;5,36;7,27;3,00;50,83;1443221,24;1492330,31;8969158,26
Argentina;ARG;Latin America & Caribbean;Upper middle income;2015;76,07;2,50;185550,00;10,23;5,78;7,52;3,00;51,05;1424177,46;1474333,51;9112348,45
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2001;55,09;3,90;320540,00;7,94;4,64;30,69;3,00;28,49;4151725,99;19716730,32;9140683,86
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2002;54,31;3,70;331320,01;7,46;4,55;33,29;3,00;28,49;4262136,48;21654426,91;9305393,22
Argentina;ARG;Latin America & Caribbean;Upper middle income;2016;76,22;2,60;183160,00;9,00;5,55;8,11;3,00;51,26;1437579,67;1493347,53;9356521,80
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2003;53,75;3,60;353090,00;7,92;4,35;32,31;3,00;28,49;4371150,64;23438787,12;9485804,71
Argentina;ARG;Latin America & Caribbean;Upper middle income;2017;76,37;3,10;179320,01;10,44;5,45;8,35;3,00;28,49;1453282,85;1467504,75;9489390,39
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2004;53,44;3,40;379989,99;7,76;4,51;29,45;3,00;28,49;4343025,73;24812788,85;9520560,09
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2005;53,45;3,40;377649,99;7,69;4,52;29,12;3,00;28,49;4255278,03;25566395,36;9560436,89
Argentina;ARG;Latin America & Caribbean;Upper middle income;2018;76,52;3,40;176899,99;9,67;4,88;9,22;3,00;28,49;1455008,45;1444052,37;9562437,21
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2007;54,45;3,60;397060,00;7,68;4,45;26,54;3,00;28,49;3983890,08;24867398,15;9635530,80
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2011;58,90;3,80;409260,01;8,74;5,29;24,64;3,00;28,49;3249388,73;18802995,44;9656368,15
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2012;60,06;3,90;426780,00;8,77;5,52;24,73;3,00;28,49;3167744,13;17267220,16;9670388,37
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2008;55,36;3,60;426739,99;7,88;4,37;22,41;3,00;28,49;3839038,77;23707915,28;9670774,64
Argentina;ARG;Latin America & Caribbean;Upper middle income;2019;76,67;3,50;168100,01;9,51;4,72;9,84;3,00;28,49;1454140,45;1433228,63;9699014,80
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2006;53,80;3,50;379790,01;7,69;4,53;28,34;3,00;28,49;4179514,36;25633313,36;9712678,98
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2009;56,46;3,60;404200,01;8,52;4,76;23,52;3,00;28,49;3659292,03;22010179,64;9714662,44
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2010;57,67;3,70;425310,00;8,67;5,13;24,68;3,00;28,49;3481498,84;20398176,20;9737605,20
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2013;61,10;4,30;436920,01;8,86;5,35;24,56;3,00;28,49;3086893,81;16095601,28;9752918,28
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2014;61,97;4,80;447929,99;8,55;5,49;24,89;3,00;28,49;3091471,33;15505942,05;9976272,10
Spain;ESP;Europe & Central Asia;High income;2001;79,37;2,50;294790,00;6,77;4,11;10,35;3,00;93,83;1105890,85;554637,50;10087758,40
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2015;62,65;5,20;424810,00;8,79;5,48;25,15;3,00;28,49;3056205,04;15134752,41;10134305,69
Poland;POL;Europe & Central Asia;High income;2003;74,60;2,50;297730,01;5,95;5,32;19,37;3,00;81,11;1687029,99;569869,45;10147101,01
